t		0.00	0.42	0.84	1.26	1.68	2.11	2.53	2.95	3.37	3.79	4.21	4.63	5.05	5.47	5.89	6.32	6.74	7.16	7.58	8.00	
---------------------------------------------------------
0.15	|	3.745253	3.837595	4.101485	4.500390	4.981939	5.487606	5.961637	6.357249	6.639593	6.786197	6.786197	6.639593	6.357249	5.961637	5.487606	4.981939	4.500390	4.101485	3.837595	3.745253	
0.15	|	3.756287	3.847846	4.109557	4.505337	4.983390	5.485724	5.956953	6.350475	6.631469	6.777420	6.777420	6.631469	6.350475	5.956953	5.485724	4.983390	4.505337	4.109557	3.847846	3.756287	
0.15	|	3.767228	3.858014	4.117573	4.510262	4.984852	5.483873	5.952312	6.343745	6.623387	6.768683	6.768683	6.623387	6.343745	5.952312	5.483873	4.984852	4.510262	4.117573	3.858014	3.767228	
0.15	|	3.778077	3.868099	4.125533	4.515165	4.986322	5.482054	5.947712	6.337060	6.615347	6.759985	6.759985	6.615347	6.337060	5.947712	5.482054	4.986322	4.515165	4.125533	3.868099	3.778077	
0.15	|	3.788834	3.878104	4.133437	4.520045	4.987801	5.480264	5.943154	6.330418	6.607349	6.751326	6.751326	6.607349	6.330418	5.943154	5.480264	4.987801	4.520045	4.133437	3.878104	3.788834	
0.15	|	3.799502	3.888027	4.141286	4.524903	4.989287	5.478504	5.938637	6.323820	6.599393	6.742707	6.742707	6.599393	6.323820	5.938637	5.478504	4.989287	4.524903	4.141286	3.888027	3.799502	
0.15	|	3.810081	3.897872	4.149080	4.529737	4.990780	5.476774	5.934160	6.317265	6.591478	6.734129	6.734129	6.591478	6.317265	5.934160	5.476774	4.990780	4.529737	4.149080	3.897872	3.810081	
0.16	|	3.820572	3.907638	4.156820	4.534549	4.992281	5.475071	5.929723	6.310753	6.583605	6.725589	6.725589	6.583605	6.310753	5.929723	5.475071	4.992281	4.534549	4.156820	3.907638	3.820572	
0.16	|	3.830977	3.917326	4.164506	4.539338	4.993787	5.473397	5.925325	6.304283	6.575774	6.717090	6.717090	6.575774	6.304283	5.925325	5.473397	4.993787	4.539338	4.164506	3.917326	3.830977	
0.16	|	3.841297	3.926938	4.172139	4.544103	4.995300	5.471749	5.920966	6.297856	6.567984	6.708632	6.708632	6.567984	6.297856	5.920966	5.471749	4.995300	4.544103	4.172139	3.926938	3.841297	
0.16	|	3.851532	3.936474	4.179718	4.548845	4.996817	5.470128	5.916646	6.291472	6.560236	6.700213	6.700213	6.560236	6.291472	5.916646	5.470128	4.996817	4.548845	4.179718	3.936474	3.851532	
0.16	|	3.861683	3.945935	4.187245	4.553565	4.998340	5.468534	5.912363	6.285129	6.552530	6.691834	6.691834	6.552530	6.285129	5.912363	5.468534	4.998340	4.553565	4.187245	3.945935	3.861683	
0.16	|	3.871752	3.955321	4.194719	4.558260	4.999867	5.466964	5.908118	6.278828	6.544865	6.683496	6.683496	6.544865	6.278828	5.908118	5.466964	4.999867	4.558260	4.194719	3.955321	3.871752	
0.16	|	3.881740	3.964635	4.202142	4.562932	5.001399	5.465420	5.903910	6.272568	6.537241	6.675199	6.675199	6.537241	6.272568	5.903910	5.465420	5.001399	4.562932	4.202142	3.964635	3.881740	
0.16	|	3.891648	3.973875	4.209514	4.567581	5.002934	5.463900	5.899738	6.266349	6.529659	6.666941	6.666941	6.529659	6.266349	5.899738	5.463900	5.002934	4.567581	4.209514	3.973875	3.891648	
0.17	|	3.901475	3.983044	4.216834	4.572207	5.004472	5.462404	5.895602	6.260172	6.522118	6.658725	6.658725	6.522118	6.260172	5.895602	5.462404	5.004472	4.572207	4.216834	3.983044	3.901475	
0.17	|	3.911225	3.992142	4.224104	4.576808	5.006014	5.460932	5.891502	6.254035	6.514618	6.650549	6.650549	6.514618	6.254035	5.891502	5.460932	5.006014	4.576808	4.224104	3.992142	3.911225	
0.17	|	3.920896	4.001170	4.231323	4.581387	5.007558	5.459482	5.887438	6.247938	6.507159	6.642413	6.642413	6.507159	6.247938	5.887438	5.459482	5.007558	4.581387	4.231323	4.001170	3.920896	
0.17	|	3.930491	4.010128	4.238493	4.585941	5.009104	5.458055	5.883408	6.241881	6.499742	6.634318	6.634318	6.499742	6.241881	5.883408	5.458055	5.009104	4.585941	4.238493	4.010128	3.930491	
0.17	|	3.940009	4.019018	4.245614	4.590472	5.010652	5.456650	5.879412	6.235864	6.492365	6.626264	6.626264	6.492365	6.235864	5.879412	5.456650	5.010652	4.590472	4.245614	4.019018	3.940009	
0.17	|	3.949453	4.027839	4.252685	4.594980	5.012202	5.455267	5.875450	6.229887	6.485030	6.618250	6.618250	6.485030	6.229887	5.875450	5.455267	5.012202	4.594980	4.252685	4.027839	3.949453	
0.17	|	3.958823	4.036593	4.259708	4.599464	5.013753	5.453904	5.871522	6.223949	6.477735	6.610277	6.610277	6.477735	6.223949	5.871522	5.453904	5.013753	4.599464	4.259708	4.036593	3.958823	
0.17	|	3.968118	4.045281	4.266682	4.603924	5.015305	5.452563	5.867627	6.218050	6.470480	6.602345	6.602345	6.470480	6.218050	5.867627	5.452563	5.015305	4.603924	4.266682	4.045281	3.968118	
0.18	|	3.977342	4.053902	4.273609	4.608360	5.016858	5.451241	5.863765	6.212190	6.463267	6.594454	6.594454	6.463267	6.212190	5.863765	5.451241	5.016858	4.608360	4.273609	4.053902	3.977342	
0.18	|	3.986493	4.062459	4.280488	4.612773	5.018411	5.449939	5.859935	6.206368	6.456093	6.586603	6.586603	6.456093	6.206368	5.859935	5.449939	5.018411	4.612773	4.280488	4.062459	3.986493	
0.18	|	3.995574	4.070950	4.287320	4.617163	5.019965	5.448657	5.856137	6.200585	6.448961	6.578793	6.578793	6.448961	6.200585	5.856137	5.448657	5.019965	4.617163	4.287320	4.070950	3.995574	
0.18	|	4.004584	4.079378	4.294105	4.621528	5.021518	5.447394	5.852371	6.194839	6.441868	6.571023	6.571023	6.441868	6.194839	5.852371	5.447394	5.021518	4.621528	4.294105	4.079378	4.004584	
0.18	|	4.013525	4.087742	4.300843	4.625871	5.023071	5.446149	5.848636	6.189132	6.434816	6.563294	6.563294	6.434816	6.189132	5.848636	5.446149	5.023071	4.625871	4.300843	4.087742	4.013525	
0.18	|	4.022397	4.096044	4.307536	4.630189	5.024623	5.444922	5.844932	6.183462	6.427803	6.555606	6.555606	6.427803	6.183462	5.844932	5.444922	5.024623	4.630189	4.307536	4.096044	4.022397	
0.18	|	4.031201	4.104284	4.314183	4.634484	5.026175	5.443714	5.841258	6.177829	6.420831	6.547958	6.547958	6.420831	6.177829	5.841258	5.443714	5.026175	4.634484	4.314183	4.104284	4.031201	
0.18	|	4.039937	4.112462	4.320785	4.638756	5.027725	5.442523	5.837615	6.172233	6.413898	6.540350	6.540350	6.413898	6.172233	5.837615	5.442523	5.027725	4.638756	4.320785	4.112462	4.039937	
0.19	|	4.048607	4.120580	4.327341	4.643004	5.029274	5.441349	5.834001	6.166674	6.407005	6.532783	6.532783	6.407005	6.166674	5.834001	5.441349	5.029274	4.643004	4.327341	4.120580	4.048607	
0.19	|	4.057211	4.128637	4.333853	4.647229	5.030821	5.440192	5.830417	6.161152	6.400152	6.525257	6.525257	6.400152	6.161152	5.830417	5.440192	5.030821	4.647229	4.333853	4.128637	4.057211	
0.19	|	4.065750	4.136635	4.340320	4.651430	5.032367	5.439051	5.826862	6.155666	6.393338	6.517771	6.517771	6.393338	6.155666	5.826862	5.439051	5.032367	4.651430	4.340320	4.136635	4.065750	
0.19	|	4.074224	4.144574	4.346744	4.655608	5.033911	5.437927	5.823336	6.150216	6.386563	6.510325	6.510325	6.386563	6.150216	5.823336	5.437927	5.033911	4.655608	4.346744	4.144574	4.074224	
0.19	|	4.082634	4.152454	4.353124	4.659763	5.035453	5.436818	5.819839	6.144802	6.379828	6.502919	6.502919	6.379828	6.144802	5.819839	5.436818	5.035453	4.659763	4.353124	4.152454	4.082634	
0.19	|	4.090981	4.160276	4.359460	4.663894	5.036992	5.435725	5.816369	6.139423	6.373131	6.495554	6.495554	6.373131	6.139423	5.816369	5.435725	5.036992	4.663894	4.359460	4.160276	4.090981	
0.19	|	4.099265	4.168041	4.365754	4.668002	5.038529	5.434648	5.812928	6.134080	6.366473	6.488229	6.488229	6.366473	6.134080	5.812928	5.434648	5.038529	4.668002	4.365754	4.168041	4.099265	
0.19	|	4.107487	4.175749	4.372005	4.672088	5.040063	5.433585	5.809514	6.128772	6.359854	6.480943	6.480943	6.359854	6.128772	5.809514	5.433585	5.040063	4.672088	4.372005	4.175749	4.107487	
0.20	|	4.115648	4.183400	4.378213	4.676150	5.041594	5.432536	5.806127	6.123499	6.353274	6.473698	6.473698	6.353274	6.123499	5.806127	5.432536	5.041594	4.676150	4.378213	4.183400	4.115648	
0.20	|	4.123748	4.190996	4.384380	4.680189	5.043123	5.431502	5.802767	6.118260	6.346732	6.466492	6.466492	6.346732	6.118260	5.802767	5.431502	5.043123	4.680189	4.384380	4.190996	4.123748	
0.20	|	4.131788	4.198537	4.390504	4.684205	5.044648	5.430482	5.799434	6.113056	6.340229	6.459327	6.459327	6.340229	6.113056	5.799434	5.430482	5.044648	4.684205	4.390504	4.198537	4.131788	
0.20	|	4.139768	4.206023	4.396588	4.688198	5.046170	5.429476	5.796128	6.107886	6.333763	6.452201	6.452201	6.333763	6.107886	5.796128	5.429476	5.046170	4.688198	4.396588	4.206023	4.139768	
0.20	|	4.147689	4.213454	4.402630	4.692168	5.047688	5.428484	5.792847	6.102750	6.327336	6.445114	6.445114	6.327336	6.102750	5.792847	5.428484	5.047688	4.692168	4.402630	4.213454	4.147689	
0.20	|	4.155552	4.220832	4.408631	4.696116	5.049203	5.427504	5.789592	6.097648	6.320946	6.438067	6.438067	6.320946	6.097648	5.789592	5.427504	5.049203	4.696116	4.408631	4.220832	4.155552	
0.20	|	4.163357	4.228157	4.414592	4.700040	5.050714	5.426538	5.786363	6.092579	6.314594	6.431059	6.431059	6.314594	6.092579	5.786363	5.426538	5.050714	4.700040	4.414592	4.228157	4.163357	
0.20	|	4.171104	4.235429	4.420513	4.703943	5.052221	5.425584	5.783159	6.087544	6.308280	6.424091	6.424091	6.308280	6.087544	5.783159	5.425584	5.052221	4.703943	4.420513	4.235429	4.171104	
0.21	|	4.178795	4.242648	4.426394	4.707822	5.053724	5.424643	5.779980	6.082541	6.302003	6.417162	6.417162	6.302003	6.082541	5.779980	5.424643	5.053724	4.707822	4.426394	4.242648	4.178795	
0.21	|	4.186429	4.249816	4.432235	4.711679	5.055223	5.423714	5.776826	6.077572	6.295764	6.410272	6.410272	6.295764	6.077572	5.776826	5.423714	5.055223	4.711679	4.432235	4.249816	4.186429	
0.21	|	4.194008	4.256932	4.438037	4.715514	5.056717	5.422797	5.773696	6.072635	6.289561	6.403421	6.403421	6.289561	6.072635	5.773696	5.422797	5.056717	4.715514	4.438037	4.256932	4.194008	
0.21	|	4.201532	4.263998	4.443800	4.719327	5.058208	5.421892	5.770591	6.067730	6.283396	6.396609	6.396609	6.283396	6.067730	5.770591	5.421892	5.058208	4.719327	4.443800	4.263998	4.201532	
0.21	|	4.209000	4.271013	4.449524	4.723117	5.059694	5.420999	5.767509	6.062858	6.277267	6.389835	6.389835	6.277267	6.062858	5.767509	5.420999	5.059694	4.723117	4.449524	4.271013	4.209000	
0.21	|	4.216415	4.277978	4.455210	4.726885	5.061175	5.420117	5.764451	6.058017	6.271175	6.383101	6.383101	6.271175	6.058017	5.764451	5.420117	5.061175	4.726885	4.455210	4.277978	4.216415	
0.21	|	4.223776	4.284893	4.460857	4.730631	5.062652	5.419246	5.761417	6.053209	6.265119	6.376404	6.376404	6.265119	6.053209	5.761417	5.419246	5.062652	4.730631	4.460857	4.284893	4.223776	
0.21	|	4.231083	4.291760	4.466467	4.734355	5.064124	5.418386	5.758405	6.048431	6.259100	6.369746	6.369746	6.259100	6.048431	5.758405	5.418386	5.064124	4.734355	4.466467	4.291760	4.231083	
0.22	|	4.238338	4.298577	4.472039	4.738057	5.065591	5.417537	5.755417	6.043686	6.253116	6.363127	6.363127	6.253116	6.043686	5.755417	5.417537	5.065591	4.738057	4.472039	4.298577	4.238338	
0.22	|	4.245541	4.305347	4.477574	4.741737	5.067053	5.416698	5.752452	6.038971	6.247169	6.356545	6.356545	6.247169	6.038971	5.752452	5.416698	5.067053	4.741737	4.477574	4.305347	4.245541	
0.22	|	4.252692	4.312068	4.483072	4.745395	5.068510	5.415870	5.749509	6.034287	6.241258	6.350001	6.350001	6.241258	6.034287	5.749509	5.415870	5.068510	4.745395	4.483072	4.312068	4.252692	
0.22	|	4.259791	4.318742	4.488532	4.749032	5.069962	5.415052	5.746588	6.029634	6.235382	6.343496	6.343496	6.235382	6.029634	5.746588	5.415052	5.069962	4.749032	4.488532	4.318742	4.259791	
0.22	|	4.266840	4.325369	4.493957	4.752647	5.071409	5.414243	5.743690	6.025011	6.229541	6.337028	6.337028	6.229541	6.025011	5.743690	5.414243	5.071409	4.752647	4.493957	4.325369	4.266840	
0.22	|	4.273839	4.331949	4.499345	4.756241	5.072851	5.413445	5.740813	6.020419	6.223736	6.330597	6.330597	6.223736	6.020419	5.740813	5.413445	5.072851	4.756241	4.499345	4.331949	4.273839	
0.22	|	4.280787	4.338483	4.504697	4.759813	5.074287	5.412656	5.737958	6.015857	6.217967	6.324204	6.324204	6.217967	6.015857	5.737958	5.412656	5.074287	4.759813	4.504697	4.338483	4.280787	
0.22	|	4.287686	4.344972	4.510013	4.763364	5.075718	5.411877	5.735125	6.011324	6.212232	6.317849	6.317849	6.212232	6.011324	5.735125	5.411877	5.075718	4.763364	4.510013	4.344972	4.287686	
0.23	|	4.294536	4.351414	4.515294	4.766893	5.077144	5.411107	5.732312	6.006821	6.206532	6.311530	6.311530	6.206532	6.006821	5.732312	5.411107	5.077144	4.766893	4.515294	4.351414	4.294536	
0.23	|	4.301337	4.357812	4.520540	4.770402	5.078564	5.410346	5.729521	6.002348	6.200866	6.305249	6.305249	6.200866	6.002348	5.729521	5.410346	5.078564	4.770402	4.520540	4.357812	4.301337	
0.23	|	4.308090	4.364165	4.525750	4.773889	5.079978	5.409594	5.726750	5.997904	6.195235	6.299004	6.299004	6.195235	5.997904	5.726750	5.409594	5.079978	4.773889	4.525750	4.364165	4.308090	
0.23	|	4.314795	4.370473	4.530926	4.777356	5.081387	5.408851	5.724001	5.993489	6.189639	6.292796	6.292796	6.189639	5.993489	5.724001	5.408851	5.081387	4.777356	4.530926	4.370473	4.314795	
0.23	|	4.321453	4.376738	4.536068	4.780802	5.082790	5.408116	5.721271	5.989103	6.184076	6.286625	6.286625	6.184076	5.989103	5.721271	5.408116	5.082790	4.780802	4.536068	4.376738	4.321453	
0.23	|	4.328064	4.382959	4.541175	4.784226	5.084187	5.407390	5.718562	5.984746	6.178548	6.280490	6.280490	6.178548	5.984746	5.718562	5.407390	5.084187	4.784226	4.541175	4.382959	4.328064	
0.23	|	4.334628	4.389137	4.546248	4.787631	5.085579	5.406672	5.715872	5.980417	6.173053	6.274392	6.274392	6.173053	5.980417	5.715872	5.406672	5.085579	4.787631	4.546248	4.389137	4.334628	
0.23	|	4.341146	4.395272	4.551288	4.791014	5.086965	5.405963	5.713203	5.976117	6.167592	6.268330	6.268330	6.167592	5.976117	5.713203	5.405963	5.086965	4.791014	4.551288	4.395272	4.341146	
0.24	|	4.347618	4.401364	4.556294	4.794378	5.088345	5.405261	5.710553	5.971845	6.162164	6.262303	6.262303	6.162164	5.971845	5.710553	5.405261	5.088345	4.794378	4.556294	4.401364	4.347618	
0.24	|	4.354045	4.407414	4.561266	4.797720	5.089719	5.404568	5.707923	5.967600	6.156770	6.256313	6.256313	6.156770	5.967600	5.707923	5.404568	5.089719	4.797720	4.561266	4.407414	4.354045	
0.24	|	4.360427	4.413422	4.566206	4.801043	5.091087	5.403882	5.705312	5.963384	6.151409	6.250358	6.250358	6.151409	5.963384	5.705312	5.403882	5.091087	4.801043	4.566206	4.413422	4.360427	
0.24	|	4.366764	4.419389	4.571113	4.804345	5.092449	5.403204	5.702720	5.959195	6.146081	6.244439	6.244439	6.146081	5.959195	5.702720	5.403204	5.092449	4.804345	4.571113	4.419389	4.366764	
0.24	|	4.373057	4.425314	4.575987	4.807628	5.093805	5.402533	5.700147	5.955033	6.140786	6.238555	6.238555	6.140786	5.955033	5.700147	5.402533	5.093805	4.807628	4.575987	4.425314	4.373057	
0.24	|	4.379306	4.431199	4.580829	4.810890	5.095155	5.401870	5.697592	5.950898	6.135523	6.232707	6.232707	6.135523	5.950898	5.697592	5.401870	5.095155	4.810890	4.580829	4.431199	4.379306	
0.24	|	4.385511	4.437043	4.585639	4.814132	5.096499	5.401214	5.695057	5.946791	6.130293	6.226893	6.226893	6.130293	5.946791	5.695057	5.401214	5.096499	4.814132	4.585639	4.437043	4.385511	
0.24	|	4.391674	4.442847	4.590417	4.817355	5.097837	5.400565	5.692539	5.942710	6.125095	6.221114	6.221114	6.125095	5.942710	5.692539	5.400565	5.097837	4.817355	4.590417	4.442847	4.391674	
0.25	|	4.397793	4.448611	4.595163	4.820557	5.099168	5.399923	5.690040	5.938657	6.119929	6.215371	6.215371	6.119929	5.938657	5.690040	5.399923	5.099168	4.820557	4.595163	4.448611	4.397793	
0.25	|	4.403870	4.454335	4.599878	4.823741	5.100494	5.399289	5.687559	5.934629	6.114795	6.209661	6.209661	6.114795	5.934629	5.687559	5.399289	5.100494	4.823741	4.599878	4.454335	4.403870	
0.25	|	4.409905	4.460020	4.604562	4.826904	5.101813	5.398661	5.685096	5.930628	6.109693	6.203987	6.203987	6.109693	5.930628	5.685096	5.398661	5.101813	4.826904	4.604562	4.460020	4.409905	
0.25	|	4.415898	4.465666	4.609214	4.830049	5.103127	5.398039	5.682651	5.926653	6.104622	6.198346	6.198346	6.104622	5.926653	5.682651	5.398039	5.103127	4.830049	4.609214	4.465666	4.415898	
0.25	|	4.421849	4.471274	4.613836	4.833174	5.104434	5.397424	5.680223	5.922704	6.099583	6.192740	6.192740	6.099583	5.922704	5.680223	5.397424	5.104434	4.833174	4.613836	4.471274	4.421849	
0.25	|	4.427760	4.476843	4.618427	4.836279	5.105734	5.396816	5.677813	5.918781	6.094575	6.187167	6.187167	6.094575	5.918781	5.677813	5.396816	5.105734	4.836279	4.618427	4.476843	4.427760	
0.25	|	4.433630	4.482374	4.622988	4.839366	5.107029	5.396214	5.675419	5.914883	6.089599	6.181629	6.181629	6.089599	5.914883	5.675419	5.396214	5.107029	4.839366	4.622988	4.482374	4.433630	
0.25	|	4.439459	4.487867	4.627519	4.842434	5.108317	5.395618	5.673043	5.911011	6.084653	6.176124	6.176124	6.084653	5.911011	5.673043	5.395618	5.108317	4.842434	4.627519	4.487867	4.439459	
0.26	|	4.445248	4.493323	4.632020	4.845482	5.109599	5.395029	5.670684	5.907164	6.079738	6.170652	6.170652	6.079738	5.907164	5.670684	5.395029	5.109599	4.845482	4.632020	4.493323	4.445248	
0.26	|	4.450997	4.498742	4.636491	4.848512	5.110875	5.394445	5.668342	5.903342	6.074854	6.165214	6.165214	6.074854	5.903342	5.668342	5.394445	5.110875	4.848512	4.636491	4.498742	4.450997	
0.26	|	4.456707	4.504124	4.640933	4.851523	5.112144	5.393868	5.666017	5.899545	6.070000	6.159809	6.159809	6.070000	5.899545	5.666017	5.393868	5.112144	4.851523	4.640933	4.504124	4.456707	
0.26	|	4.462377	4.509469	4.645345	4.854516	5.113407	5.393296	5.663708	5.895773	6.065176	6.154437	6.154437	6.065176	5.895773	5.663708	5.393296	5.113407	4.854516	4.645345	4.509469	4.462377	
0.26	|	4.468009	4.514778	4.649728	4.857490	5.114664	5.392731	5.661415	5.892026	6.060383	6.149097	6.149097	6.060383	5.892026	5.661415	5.392731	5.114664	4.857490	4.649728	4.514778	4.468009	
0.26	|	4.473602	4.520051	4.654082	4.860445	5.115914	5.392170	5.659139	5.888303	6.055619	6.143791	6.143791	6.055619	5.888303	5.659139	5.392170	5.115914	4.860445	4.654082	4.520051	4.473602	
0.26	|	4.479157	4.525288	4.658408	4.863383	5.117158	5.391616	5.656879	5.884604	6.050885	6.138517	6.138517	6.050885	5.884604	5.656879	5.391616	5.117158	4.863383	4.658408	4.525288	4.479157	
0.26	|	4.484674	4.530490	4.662705	4.866302	5.118396	5.391067	5.654634	5.880929	6.046181	6.133275	6.133275	6.046181	5.880929	5.654634	5.391067	5.118396	4.866302	4.662705	4.530490	4.484674	
0.27	|	4.490153	4.535656	4.666974	4.869202	5.119627	5.390523	5.652406	5.877279	6.041506	6.128065	6.128065	6.041506	5.877279	5.652406	5.390523	5.119627	4.869202	4.666974	4.535656	4.490153	
0.27	|	4.495595	4.540788	4.671215	4.872085	5.120853	5.389985	5.650193	5.873652	6.036861	6.122888	6.122888	6.036861	5.873652	5.650193	5.389985	5.120853	4.872085	4.671215	4.540788	4.495595	
0.27	|	4.500999	4.545884	4.675427	4.874950	5.122071	5.389452	5.647996	5.870049	6.032244	6.117742	6.117742	6.032244	5.870049	5.647996	5.389452	5.122071	4.874950	4.675427	4.545884	4.500999	
0.27	|	4.506367	4.550947	4.679612	4.877797	5.123284	5.388925	5.645814	5.866469	6.027657	6.112628	6.112628	6.027657	5.866469	5.645814	5.388925	5.123284	4.877797	4.679612	4.550947	4.506367	
0.27	|	4.511699	4.555975	4.683770	4.880626	5.124490	5.388402	5.643648	5.862912	6.023098	6.107545	6.107545	6.023098	5.862912	5.643648	5.388402	5.124490	4.880626	4.683770	4.555975	4.511699	
0.27	|	4.516994	4.560969	4.687900	4.883438	5.125690	5.387885	5.641496	5.859379	6.018568	6.102494	6.102494	6.018568	5.859379	5.641496	5.387885	5.125690	4.883438	4.687900	4.560969	4.516994	
0.27	|	4.522253	4.565930	4.692003	4.886232	5.126883	5.387372	5.639360	5.855869	6.014067	6.097474	6.097474	6.014067	5.855869	5.639360	5.387372	5.126883	4.886232	4.692003	4.565930	4.522253	
0.27	|	4.527476	4.570857	4.696079	4.889009	5.128070	5.386864	5.637239	5.852382	6.009593	6.092485	6.092485	6.009593	5.852382	5.637239	5.386864	5.128070	4.889009	4.696079	4.570857	4.527476	
0.28	|	4.532664	4.575751	4.700128	4.891768	5.129251	5.386362	5.635132	5.848917	6.005148	6.087527	6.087527	6.005148	5.848917	5.635132	5.386362	5.129251	4.891768	4.700128	4.575751	4.532664	
0.28	|	4.537817	4.580612	4.704150	4.894510	5.130425	5.385864	5.633040	5.845475	6.000731	6.082600	6.082600	6.000731	5.845475	5.633040	5.385864	5.130425	4.894510	4.704150	4.580612	4.537817	
0.28	|	4.542935	4.585440	4.708146	4.897235	5.131594	5.385370	5.630963	5.842056	5.996342	6.077703	6.077703	5.996342	5.842056	5.630963	5.385370	5.131594	4.897235	4.708146	4.585440	4.542935	
0.28	|	4.548018	4.590236	4.712116	4.899942	5.132756	5.384882	5.628900	5.838658	5.991980	6.072836	6.072836	5.991980	5.838658	5.628900	5.384882	5.132756	4.899942	4.712116	4.590236	4.548018	
0.28	|	4.553067	4.595000	4.716060	4.902633	5.133911	5.384397	5.626852	5.835283	5.987646	6.068000	6.068000	5.987646	5.835283	5.626852	5.384397	5.133911	4.902633	4.716060	4.595000	4.553067	
0.28	|	4.558082	4.599732	4.719978	4.905307	5.135061	5.383918	5.624818	5.831930	5.983339	6.063194	6.063194	5.983339	5.831930	5.624818	5.383918	5.135061	4.905307	4.719978	4.599732	4.558082	
0.28	|	4.563063	4.604432	4.723870	4.907964	5.136204	5.383442	5.622797	5.828599	5.979059	6.058417	6.058417	5.979059	5.828599	5.622797	5.383442	5.136204	4.907964	4.723870	4.604432	4.563063	
0.28	|	4.568011	4.609100	4.727737	4.910604	5.137340	5.382972	5.620791	5.825289	5.974806	6.053671	6.053671	5.974806	5.825289	5.620791	5.382972	5.137340	4.910604	4.727737	4.609100	4.568011	
0.29	|	4.572925	4.613737	4.731578	4.913228	5.138471	5.382505	5.618799	5.822001	5.970581	6.048953	6.048953	5.970581	5.822001	5.618799	5.382505	5.138471	4.913228	4.731578	4.613737	4.572925	
0.29	|	4.577806	4.618344	4.735394	4.915836	5.139595	5.382043	5.616820	5.818734	5.966382	6.044266	6.044266	5.966382	5.818734	5.616820	5.382043	5.139595	4.915836	4.735394	4.618344	4.577806	
0.29	|	4.582654	4.622919	4.739185	4.918427	5.140714	5.381585	5.614855	5.815489	5.962209	6.039607	6.039607	5.962209	5.815489	5.614855	5.381585	5.140714	4.918427	4.739185	4.622919	4.582654	
0.29	|	4.587470	4.627464	4.742951	4.921001	5.141826	5.381131	5.612904	5.812265	5.958063	6.034978	6.034978	5.958063	5.812265	5.612904	5.381131	5.141826	4.921001	4.742951	4.627464	4.587470	
0.29	|	4.592253	4.631978	4.746693	4.923559	5.142931	5.380681	5.610966	5.809061	5.953943	6.030377	6.030377	5.953943	5.809061	5.610966	5.380681	5.142931	4.923559	4.746693	4.631978	4.592253	
0.29	|	4.597004	4.636463	4.750409	4.926102	5.144031	5.380235	5.609041	5.805879	5.949849	6.025806	6.025806	5.949849	5.805879	5.609041	5.380235	5.144031	4.926102	4.750409	4.636463	4.597004	
0.29	|	4.601723	4.640917	4.754102	4.928628	5.145124	5.379793	5.607129	5.802717	5.945781	6.021263	6.021263	5.945781	5.802717	5.607129	5.379793	5.145124	4.928628	4.754102	4.640917	4.601723	
0.29	|	4.606411	4.645342	4.757770	4.931138	5.146212	5.379355	5.605231	5.799576	5.941739	6.016748	6.016748	5.941739	5.799576	5.605231	5.379355	5.146212	4.931138	4.757770	4.645342	4.606411	
0.30	|	4.611067	4.649737	4.761415	4.933633	5.147293	5.378921	5.603346	5.796455	5.937723	6.012261	6.012261	5.937723	5.796455	5.603346	5.378921	5.147293	4.933633	4.761415	4.649737	4.611067	
0.30	|	4.615691	4.654103	4.765035	4.936111	5.148368	5.378491	5.601473	5.793355	5.933732	6.007803	6.007803	5.933732	5.793355	5.601473	5.378491	5.148368	4.936111	4.765035	4.654103	4.615691	
0.30	|	4.620285	4.658439	4.768632	4.938574	5.149437	5.378064	5.599613	5.790275	5.929766	6.003373	6.003373	5.929766	5.790275	5.599613	5.378064	5.149437	4.938574	4.768632	4.658439	4.620285	
0.30	|	4.624849	4.662747	4.772205	4.941022	5.150500	5.377641	5.597766	5.787214	5.925825	5.998970	5.998970	5.925825	5.787214	5.597766	5.377641	5.150500	4.941022	4.772205	4.662747	4.624849	
0.30	|	4.629381	4.667027	4.775755	4.943454	5.151556	5.377222	5.595932	5.784174	5.921910	5.994595	5.994595	5.921910	5.784174	5.595932	5.377222	5.151556	4.943454	4.775755	4.667027	4.629381	
0.30	|	4.633884	4.671277	4.779282	4.945870	5.152607	5.376806	5.594110	5.781154	5.918019	5.990248	5.990248	5.918019	5.781154	5.594110	5.376806	5.152607	4.945870	4.779282	4.671277	4.633884	
0.30	|	4.638356	4.675500	4.782785	4.948272	5.153652	5.376394	5.592301	5.778153	5.914153	5.985928	5.985928	5.914153	5.778153	5.592301	5.376394	5.153652	4.948272	4.782785	4.675500	4.638356	
0.30	|	4.642798	4.679695	4.786266	4.950658	5.154691	5.375986	5.590504	5.775171	5.910312	5.981635	5.981635	5.910312	5.775171	5.590504	5.375986	5.154691	4.950658	4.786266	4.679695	4.642798	
0.31	|	4.647211	4.683861	4.789724	4.953029	5.155723	5.375581	5.588719	5.772209	5.906495	5.977369	5.977369	5.906495	5.772209	5.588719	5.375581	5.155723	4.953029	4.789724	4.683861	4.647211	
0.31	|	4.651594	4.688000	4.793159	4.955384	5.156750	5.375180	5.586946	5.769267	5.902703	5.973130	5.973130	5.902703	5.769267	5.586946	5.375180	5.156750	4.955384	4.793159	4.688000	4.651594	
